,Headlines,Links
218,"Coal India begins process of developing Rs 2,474 crore CBM projects",https://www.moneycontrol.com/news/india/coal-india-begins-process-of-developing-rs-2474-crore-cbm-projects-5278221.html
219,Coal India mandated to replace at least 100 MT of imports with domestic coal in FY21,https://www.moneycontrol.com/news/india/coal-india-mandated-to-replace-at-least-100-mt-of-imports-with-domestic-coal-in-fy21-5266131.html
220,CIL's supply to power sector falls in March amid slump in coal demand,https://www.moneycontrol.com/news/india/cils-supply-to-power-sector-falls-in-march-amid-slump-in-coal-demand-5229941.html
221,"Coal India sees steepest decline in volume offtake since listing, but brokerages keep faith",https://www.moneycontrol.com/news/business/markets/coal-india-sees-steepest-decline-in-volume-offtake-since-listing-but-brokerages-keep-faith-5224001.html
222,Coal India to purchase dumpers from BEML at Rs 400cr,https://www.moneycontrol.com/news/business/coal-india-to-purchase-dumpers-from-beml-at-rs-400cr-5193631.html
223,No plans to scale down Coal India's FY21 production target amid subdued demand,https://www.moneycontrol.com/news/business/companies/no-plans-to-scale-down-coal-indias-fy21-production-target-amid-subdued-demand-5163651.html
224,"APP writes to power min, seeks coal payment deferment amid lockdown",https://www.moneycontrol.com/news/business/app-writes-to-power-min-seeks-coal-payment-deferment-amid-lockdown-5151591.html
225,Story in a chart: 'Cup and Handle' pattern in Coal India suggests buying opportunity,https://www.moneycontrol.com/news/business/markets/story-in-a-chart-cup-and-handle-pattern-in-coal-india-suggests-buying-opportunity-5108711.html
226,Coal India asks staff to abide by govt guidelines on COVID-19,https://www.moneycontrol.com/news/business/coal-india-asks-staff-to-abide-by-govt-guidelines-on-covid-19-5092311.html
227,Ideas For Profit | These PSUs’ dividend yields exceed bank FD rates,https://www.moneycontrol.com/news/business/earnings/ideas-for-profit-these-psus-dividend-yields-exceed-bank-fd-rates-5072741.html
228,Coronavirus pandemic | Coal India asks subsidiaries to take proactive steps to prevent COVID-19 spread,https://www.moneycontrol.com/news/business/coronavirus-pandemic-coal-india-asks-subsidiaries-to-take-proactive-steps-to-prevent-covid-19-spread-5041531.html
229,Govt asks states to curb thermal coal imports,https://www.moneycontrol.com/news/business/economy/govt-asks-states-to-curb-thermal-coal-imports-5037721.html
230,Coal stock at power plants rises to highest-ever level: CIL,https://www.moneycontrol.com/news/business/commodities/coal-stock-at-power-plants-rises-to-highest-ever-level-cil-5031681.html
231,Coal India share price jumps 4% on better production numbers,https://www.moneycontrol.com/news/business/stocks/coal-india-share-price-jumps-4-on-better-production-numbers-4991661.html
232,Coal India shares climb 2% after UBS maintains buy call on the stock,https://www.moneycontrol.com/news/business/markets/coal-india-shares-climb-2-after-ubs-maintains-buy-call-on-the-stock-4974071.html
233,Mining Minister Pralhad Joshi announces India to stop thermal coal import by FY24,https://www.moneycontrol.com/news/business/economy/mining-minister-pralhad-joshi-announces-india-to-stop-thermal-coal-import-by-fy24-4956761.html
234,Hold Coal India; target of Rs 200: ICICI Direct,https://www.moneycontrol.com/news/business/stocks/hold-coal-india-target-of-rs-200-icici-direct-4954931.html
235,A contrarian investment offering favourable risk reward,https://www.moneycontrol.com/news/business/moneycontrol-research/a-contrarian-investment-offering-favourable-risk-reward-4950751.html
236,"Coal India Consolidated December 2019 Net Sales at Rs 23,190.49 crore, down 7.41% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/coal-india-consolidated-december-2019-net-sales-at-rs-23190-49-crore-down-7-41-y-o-y-2-4944341.html
237,Accumulate Coal India; target of Rs 225: Prabhudas Lilladher,https://www.moneycontrol.com/news/business/stocks/accumulate-coal-india-target-of-rs-225-prabhudas-lilladher-4939821.html
238,Coal India share price gains 2% post Q3 show; Jefferies maintains buy,https://www.moneycontrol.com/news/business/stocks/coal-india-share-price-gains-2-post-q3-show-jefferies-maintains-buy-4934361.html
239,"Coal India Consolidated December 2019 Net Sales at Rs 23,190.49 crore, down 7.41% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/coal-india-consolidated-december-2019-net-sales-at-rs-23190-49-crore-down-7-41-y-o-y-4934491.html
240,Coal India will exceed last year's production figures-official,https://www.moneycontrol.com/news/business/coal-india-will-exceed-last-years-production-figures-official-4931861.html
241,Coal India share price rises 2% as Citi maintains buy,https://www.moneycontrol.com/news/business/stocks/coal-india-share-price-rises-2-as-citi-maintains-buy-4902031.html
